transaction_id,amount_local,authorized,comments,date_posting,date_transaction,goods_services,internal_ref_number,is_active,late_deposit,teller,trx_no,rpt_code,transaction_description,transaction_location,transaction_number,transmode_comment,value_date,cust_id,acid,status_id,report_id
13743,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377241,D,11/16/2023,RC27647,DB37894,1,1
13744,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377241,C,11/16/2023,RC4351,DB76105,1,1
13745,31.96,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377242,D,11/16/2023,RC27475,DB37662,1,1
13746,31.96,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377242,C,11/16/2023,RC4351,DB76105,1,1
13747,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377243,D,11/16/2023,RC36370,DB49166,1,1
13748,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377243,C,11/16/2023,RC4351,DB76105,1,1
13749,12.94,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377244,D,11/16/2023,RC27645,DB37892,1,1
13750,12.94,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377244,C,11/16/2023,RC4351,DB76105,1,1
13751,10.11,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S383532,C,11/16/2023,RC4351,DB76105,1,1
13752,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377245,D,11/16/2023,RC33531,DB45242,1,1
13753,102.09,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S383533,D,11/16/2023,RC27454,DB37627,1,1
13754,102.09,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S383533,C,11/16/2023,RC4351,DB76105,1,1
13755,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S383534,D,11/16/2023,RC27457,DB37641,1,1
13756,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S383534,C,11/16/2023,RC4351,DB76105,1,1
13757,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377245,C,11/16/2023,RC4351,DB76105,1,1
13758,10.28,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377246,D,11/16/2023,RC33537,DB45248,1,1
13759,10.28,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377246,C,11/16/2023,RC4351,DB76105,1,1
13760,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377247,D,11/16/2023,RC18956,DB26195,1,1
13761,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377247,C,11/16/2023,RC4351,DB76105,1,1
13762,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377248,D,11/16/2023,RC18958,DB26197,1,1
13763,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377248,C,11/16/2023,RC4351,DB76105,1,1
13764,12.73,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377249,D,11/16/2023,RC33560,DB45276,1,1
13765,12.73,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377249,C,11/16/2023,RC4351,DB76105,1,1
13766,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377250,D,11/16/2023,RC36379,DB49177,1,1
13767,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377250,C,11/16/2023,RC4351,DB76105,1,1
13768,118.24,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377251,D,11/16/2023,RC18960,DB26199,1,1
13769,118.24,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377251,C,11/16/2023,RC4351,DB76105,1,1
13770,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S383535,D,11/16/2023,RC49525,DB66588,1,1
13771,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S383535,C,11/16/2023,RC4351,DB76105,1,1
13772,101.71,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S383536,D,11/16/2023,RC44050,DB59322,1,1
13773,101.71,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S383536,C,11/16/2023,RC4351,DB76105,1,1
13774,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S383537,D,11/16/2023,RC44045,DB59316,1,1
13775,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S383537,C,11/16/2023,RC4351,DB76105,1,1
13776,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377252,D,11/16/2023,RC4797,DB7510,1,1
13777,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377252,C,11/16/2023,RC4351,DB76105,1,1
13778,29.56,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377253,D,11/16/2023,RC4814,DB7529,1,1
13779,29.56,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377253,C,11/16/2023,RC4351,DB76105,1,1
13780,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377254,D,11/16/2023,RC36380,DB49180,1,1
13781,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377254,C,11/16/2023,RC4351,DB76105,1,1
13782,133.35,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377255,D,11/16/2023,RC36381,DB49181,1,1
13783,133.35,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377255,C,11/16/2023,RC4351,DB76105,1,1
13784,135.38,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377256,D,11/16/2023,RC4460,DB6800,1,1
13785,135.38,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377256,C,11/16/2023,RC4351,DB76105,1,1
13786,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377257,D,11/16/2023,RC18889,DB26110,1,1
13787,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377257,C,11/16/2023,RC4351,DB76105,1,1
13788,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S383538,D,11/16/2023,RC49944,DB67240,1,1
13789,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S383538,C,11/16/2023,RC4351,DB76105,1,1
13790,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S383539,D,11/16/2023,RC43715,DB58864,1,1
13791,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S383539,C,11/16/2023,RC4351,DB76105,1,1
13792,97.54,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S383540,D,11/16/2023,RC42724,DB57542,1,1
13793,97.54,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S383540,C,11/16/2023,RC4351,DB76105,1,1
13794,52.15,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377258,D,11/16/2023,RC36382,DB49182,1,1
13795,52.15,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377258,C,11/16/2023,RC4351,DB76105,1,1
13796,139.18,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377259,D,11/16/2023,RC36123,DB48832,1,1
13797,139.18,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377259,C,11/16/2023,RC4351,DB76105,1,1
13798,10.16,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377260,D,11/16/2023,RC39498,DB53468,1,1
13799,10.16,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377260,C,11/16/2023,RC4351,DB76105,1,1
13800,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377261,D,11/16/2023,RC36387,DB49187,1,1
13801,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377261,C,11/16/2023,RC4351,DB76105,1,1
13802,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377262,D,11/16/2023,RC4859,DB7585,1,1
13803,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377262,C,11/16/2023,RC4351,DB76105,1,1
13804,10.16,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377263,D,11/16/2023,RC41761,DB56358,1,1
13805,10.16,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377263,C,11/16/2023,RC4351,DB76105,1,1
13806,20.82,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S383541,D,11/16/2023,RC15759,DB21942,1,1
13807,20.82,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S383541,C,11/16/2023,RC4351,DB76105,1,1
13808,20.77,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S383542,D,11/16/2023,RC49953,DB67249,1,1
13809,20.77,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S383542,C,11/16/2023,RC4351,DB76105,1,1
13810,12.07,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S383543,D,11/16/2023,RC27469,DB37657,1,1
13811,12.07,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S383543,C,11/16/2023,RC4351,DB76105,1,1
13812,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377264,D,11/16/2023,RC36388,DB49188,1,1
13813,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377264,C,11/16/2023,RC4351,DB76105,1,1
13814,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377265,D,11/16/2023,RC36389,DB49189,1,1
13815,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377265,C,11/16/2023,RC4351,DB76105,1,1
13816,16.29,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377266,D,11/16/2023,RC4876,DB7602,1,1
13817,16.29,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377266,C,11/16/2023,RC4351,DB76105,1,1
13818,65.06,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377267,D,11/16/2023,RC18979,DB26222,1,1
13819,65.06,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377267,C,11/16/2023,RC4351,DB76105,1,1
13820,98.61,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377268,D,11/16/2023,RC36390,DB49190,1,1
13821,98.61,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377268,C,11/16/2023,RC4351,DB76105,1,1
13822,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377269,D,11/16/2023,RC36391,DB49191,1,1
13823,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377269,C,11/16/2023,RC4351,DB76105,1,1
13824,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377270,D,11/16/2023,RC29556,DB47580,1,1
13825,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S383544,D,11/16/2023,RC49958,DB67253,1,1
13826,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S383544,C,11/16/2023,RC4351,DB76105,1,1
13827,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S383545,D,11/16/2023,RC27487,DB37681,1,1
13828,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S383545,C,11/16/2023,RC4351,DB76105,1,1
13829,41.71,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S383546,D,11/16/2023,RC49985,DB67290,1,1
13830,41.71,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S383546,C,11/16/2023,RC4351,DB76105,1,1
13831,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377270,C,11/16/2023,RC4351,DB76105,1,1
13832,49.03,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377271,D,11/16/2023,RC18980,DB26223,1,1
13833,49.03,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377271,C,11/16/2023,RC4351,DB76105,1,1
13834,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377272,D,11/16/2023,RC36394,DB49194,1,1
13835,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377272,C,11/16/2023,RC4351,DB76105,1,1
13836,10.34,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377274,D,11/16/2023,RC35336,DB47615,1,1
13837,10.34,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377274,C,11/16/2023,RC4351,DB76105,1,1
13838,69.32,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377276,D,11/16/2023,RC36396,DB49196,1,1
13839,69.32,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377276,C,11/16/2023,RC4351,DB76105,1,1
13840,10.33,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377277,D,11/16/2023,RC35339,DB47618,1,1
13841,10.33,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377277,C,11/16/2023,RC4351,DB76105,1,1
13842,31.96,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377278,D,11/16/2023,RC4880,DB7608,1,1
13843,31.96,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377278,C,11/16/2023,RC4351,DB76105,1,1
13844,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S383547,D,11/16/2023,RC49975,DB67271,1,1
13845,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S383547,C,11/16/2023,RC4351,DB76105,1,1
13846,30.21,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S383548,D,11/16/2023,RC27496,DB37694,1,1
13847,30.21,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S383548,C,11/16/2023,RC4351,DB76105,1,1
13848,12.9,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S383549,D,11/16/2023,RC50027,DB67340,1,1
13849,34.35,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377279,D,11/16/2023,RC4887,DB7615,1,1
13850,34.35,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377279,C,11/16/2023,RC4351,DB76105,1,1
13851,28.48,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377280,D,11/16/2023,RC27484,DB37677,1,1
13852,28.48,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377280,C,11/16/2023,RC4351,DB76105,1,1
13853,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377281,D,11/16/2023,RC27711,DB37980,1,1
13854,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377281,C,11/16/2023,RC4351,DB76105,1,1
13855,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377282,D,11/16/2023,RC36400,DB49200,1,1
13856,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377282,C,11/16/2023,RC4351,DB76105,1,1
13857,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377283,D,11/16/2023,RC4890,DB7617,1,1
13858,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377283,C,11/16/2023,RC4351,DB76105,1,1
13859,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377284,D,11/16/2023,RC36401,DB49201,1,1
13860,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377284,C,11/16/2023,RC4351,DB76105,1,1
13861,12.9,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S383549,C,11/16/2023,RC4351,DB76105,1,1
13862,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S383550,D,11/16/2023,RC5420,DB8443,1,1
13863,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S383550,C,11/16/2023,RC4351,DB76105,1,1
13864,69.01,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S383551,D,11/16/2023,RC27499,DB37698,1,1
13865,69.01,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S383551,C,11/16/2023,RC4351,DB76105,1,1
13866,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S383552,D,11/16/2023,RC50033,DB67358,1,1
13867,118.54,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377285,D,11/16/2023,RC18986,DB26232,1,1
13868,118.54,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377285,C,11/16/2023,RC4351,DB76105,1,1
13869,10.34,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377286,D,11/16/2023,RC35185,DB47393,1,1
13870,10.34,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377286,C,11/16/2023,RC4351,DB76105,1,1
13871,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377287,D,11/16/2023,RC4899,DB7626,1,1
13872,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377287,C,11/16/2023,RC4351,DB76105,1,1
13873,10.21,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377288,D,11/16/2023,RC39185,DB53125,1,1
13874,10.21,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377288,C,11/16/2023,RC4351,DB76105,1,1
13875,10.18,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377289,D,11/16/2023,RC39520,DB53495,1,1
13876,10.18,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377289,C,11/16/2023,RC4351,DB76105,1,1
13877,10.35,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377290,D,11/16/2023,RC35407,DB47716,1,1
13878,10.35,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377290,C,11/16/2023,RC4351,DB76105,1,1
13879,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S383552,C,11/16/2023,RC4351,DB76105,1,1
13880,70.83,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S383553,D,11/16/2023,RC27502,DB37706,1,1
13881,70.83,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S383553,C,11/16/2023,RC4351,DB76105,1,1
13882,174.88,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S383554,D,11/16/2023,RC27534,DB37755,1,1
13883,174.88,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S383554,C,11/16/2023,RC4351,DB76105,1,1
13884,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S383555,D,11/16/2023,RC50069,DB67430,1,1
13885,34.47,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377291,D,11/16/2023,RC27734,DB38023,1,1
13886,34.47,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377291,C,11/16/2023,RC4351,DB76105,1,1
13887,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377292,D,11/16/2023,RC36406,DB49206,1,1
13888,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377292,C,11/16/2023,RC4351,DB76105,1,1
13889,14.72,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377293,D,11/16/2023,RC36412,DB49215,1,1
13890,14.72,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377293,C,11/16/2023,RC4351,DB76105,1,1
13891,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377294,D,11/16/2023,RC36411,DB49214,1,1
13892,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377294,C,11/16/2023,RC4351,DB76105,1,1
13893,84.71,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377295,D,11/16/2023,RC4897,DB7627,1,1
13894,84.71,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377295,C,11/16/2023,RC4351,DB76105,1,1
13895,69.23,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377296,D,11/16/2023,RC4900,DB7628,1,1
13896,69.23,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377296,C,11/16/2023,RC4351,DB76105,1,1
13897,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S383555,C,11/16/2023,RC4351,DB76105,1,1
13898,110.44,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377297,D,11/16/2023,RC4901,DB7629,1,1
13899,109.82,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S383556,D,11/16/2023,RC50599,DB68271,1,1
13900,109.82,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S383556,C,11/16/2023,RC4351,DB76105,1,1
13901,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S383557,D,11/16/2023,RC49872,DB67124,1,1
13902,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S383557,C,11/16/2023,RC4351,DB76105,1,1
13903,110.44,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377297,C,11/16/2023,RC4351,DB76105,1,1
13904,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377298,D,11/16/2023,RC18993,DB26250,1,1
13905,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377298,C,11/16/2023,RC4351,DB76105,1,1
13906,10.32,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377299,D,11/16/2023,RC35422,DB47734,1,1
13907,10.32,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377299,C,11/16/2023,RC4351,DB76105,1,1
13908,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377300,D,11/16/2023,RC4903,DB7631,1,1
13909,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377300,C,11/16/2023,RC4351,DB76105,1,1
13910,209.17,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377301,D,11/16/2023,RC36414,DB49218,1,1
13911,209.17,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377301,C,11/16/2023,RC4351,DB76105,1,1
13912,18.64,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377302,D,11/16/2023,RC4923,DB7657,1,1
13913,18.64,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377302,C,11/16/2023,RC4351,DB76105,1,1
13914,10.54,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377303,D,11/16/2023,RC36415,DB49219,1,1
13915,10.54,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S377303,C,11/16/2023,RC4351,DB76105,1,1
13916,173.07,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S383558,D,11/16/2023,RC27539,DB37760,1,1
13917,173.07,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S383558,C,11/16/2023,RC4351,DB76105,1,1
13918,101.21,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S383559,D,11/16/2023,RC50058,DB67416,1,1
13919,101.21,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S383559,C,11/16/2023,RC4351,DB76105,1,1
